gene_a	gene_b	label
2483	13144	1
34023	7295	1
47862	3848	1
47342	4113	1
7595	34023	1
49201	33595	1
36289	34175	0
45655	28478	1
49892	30407	1
18843	53503	1
7779	28478	1
28102	41753	1
23026	44847	1
2586	4113	1
4585	32499	0
13559	18594	0
5232	53639	0
28225	38757	0
28478	42906	1
8531	17977	0
39562	47749	1
28478	28445	1
43617	39771	1
39294	46881	1
42914	16609	0
39212	20526	1
15123	25342	1
41448	30122	1
10675	29132	1
17069	34023	1
1661	9951	1
52863	30825	1
41576	42967	0
44549	26759	0
33804	4961	1
35985	52003	1
39605	39624	0
33681	4323	1
48369	40221	0
32869	16311	0
53953	11818	1
46813	27350	1
29630	53953	1
26368	5178	0
42814	17856	1
8663	38228	0
3165	19034	1
48340	42245	0
14330	15312	0
47455	38157	0
45720	43751	1
38692	38423	1
22062	24279	1
11402	986	1
37368	6401	1
40149	21368	0
28855	40767	1
10243	12909	0
53953	49965	1
12290	34109	0
29132	4073	1
38919	7965	1
12217	34662	1
40486	4113	1
38126	24924	1
14473	7528	0
37408	29477	0
46905	33115	0
45852	34023	1
5247	134	0
25809	23839	0
34833	45623	0
7804	25018	0
18998	37669	0
28102	13600	1
27601	34023	1
16713	34526	0
6113	38195	1
2568	51285	1
24860	28504	0
23594	17365	1
2	20950	0
36464	638	0
38099	739	0
36101	36365	0
38126	31370	1
8744	39418	0
36501	16654	1
46797	47174	0
22079	18201	0
2384	15291	0
27632	17709	0
20128	45329	0
803	7578	0
25037	16094	0
25354	16844	1
16832	6965	0
39175	35686	0
47122	11958	0
17630	30825	1
43626	49873	1
3765	8090	1
4961	51828	1
25247	34023	1
29272	51839	1
16654	21865	1
52477	51531	1
45344	38126	1
34315	45988	0
25726	26267	0
34486	44119	0
22195	37827	0
40863	6218	0
26144	33628	0
16515	35474	0
15519	134	0
383	9848	1
34023	32834	1
27445	40006	1
10723	16844	1
19017	5832	1
36115	51313	0
46659	6962	0
16844	8986	1
52881	17124	0
18256	11501	1
34462	31496	0
20257	46912	0
54005	53789	0
49830	12161	1
33595	43751	1
25867	34102	1
17590	1360	0
45644	4770	1
3978	18303	1
44032	4315	0
15204	2645	1
19797	1444	0
40809	20478	0
25150	15978	0
2651	10770	0
11328	18043	0
47124	41611	1
37481	7494	1
42050	49468	0
25728	25237	0
52619	3639	1
45491	30333	1
942	34225	0
21582	16844	1
3785	23222	0
11003	4736	1
17258	23502	0
48917	20249	0
11786	11917	1
47098	30825	1
34023	34695	1
31798	17639	0
29132	11540	1
47636	37881	0
48369	4082	0
20726	14628	1
13268	42481	1
433	4628	1
27525	37876	0
45074	37667	0
2837	53017	1
30661	43085	0
30466	53835	0
7747	46379	1
28641	33054	0
16261	42582	0
13127	39771	0
45660	42908	1
51186	17315	0
21775	29136	1
47302	12727	0
44256	52611	0
27251	26692	1
10316	716	1
15430	42272	1
25309	42822	1
51187	24382	0
36509	30407	0
26551	28473	0
9405	44970	1
30347	26814	0
26566	29012	0
29774	29453	0
35793	14851	1
5733	27693	0
9758	13554	1
28478	32814	1
37199	29078	0
29817	4468	0
41611	30024	1
38126	10680	1
558	31873	1
22053	18835	1
16844	7637	1
7866	27073	0
46509	38919	1
18015	38126	1
9529	31080	0
3974	25270	1
12539	41231	0
14317	18967	1
35163	13705	1
27375	4152	0
41952	19017	0
38454	12879	0
22722	16627	1
7080	28478	1
44098	23153	0
35437	12514	0
27874	23730	0
39043	13413	1
16654	23165	1
23742	45660	1
26692	50280	1
5509	34662	1
31312	13515	0
13218	25450	1
6008	13003	1
42053	31504	0
1177	53017	1
21599	48250	0
51732	17365	1
13405	23397	0
36988	5719	1
153	33384	0
24391	18694	0
29612	27175	0
13539	29949	1
9395	50349	0
15364	35393	0
6720	19034	1
291	12236	1
50719	1156	1
38126	39810	1
28478	32767	1
21318	21198	0
52913	51915	0
9800	40491	1
35508	46659	0
47180	38126	1
974	44479	0
18835	40645	1
10013	25904	0
28291	5514	0
14448	16995	0
47632	41395	1
16355	52554	0
6720	4961	1
15251	50060	0
39020	38126	1
621	51488	0
5086	45741	0
50280	23636	1
53017	53028	1
18810	18966	1
51836	25604	1
29856	4961	1
19979	40257	1
4405	43903	1
28601	2930	0
29755	40256	1
52517	51434	0
31715	53918	0
29485	46813	1
28614	3315	0
20445	12058	0
43751	22410	1
49526	13315	1
34928	17775	1
18361	33595	1
19543	4113	1
40692	37460	0
11111	6348	0
790	47574	1
34023	14864	1
11371	15106	0
11786	35850	1
16713	23364	0
48437	40014	0
13813	8243	1
34023	23730	1
27000	28463	0
42895	38493	0
5202	40920	0
32933	27304	1
17036	39643	0
14026	18110	1
37356	25867	1
47174	46797	0
2867	19034	1
23053	1870	1
47749	863	0
26234	30367	1
50823	18810	1
51172	10583	0
50347	47757	1
38823	49667	1
31764	38126	1
3853	15256	0
32187	43749	0
9898	24955	0
12570	34023	1
50596	23941	0
28478	30753	1
11778	38919	1
3637	34601	0
11615	36832	0
15617	37142	0
18978	27278	1
9931	16844	1
31990	16041	1
25183	28473	0
41624	50573	0
12242	45377	1
49350	39043	1
16405	35791	0
7528	18835	1
27445	29586	0
49432	10992	0
36501	19551	0
20693	23594	1
12542	13318	0
34587	18376	0
19162	34023	1
39200	1788	0
23742	33430	1
22828	48303	1
36446	34023	1
5681	45720	1
29546	134	1
50885	25455	1
21903	8061	0
47264	51842	0
44184	38176	1
34780	8122	1
10553	16567	0
15871	10682	0
51014	47297	0
91	10983	0
1245	28197	0
36820	31882	0
50394	716	1
17331	32806	0
34692	39043	1
49633	33426	0
27188	28447	0
41476	26692	0
3355	29025	0
27028	1398	0
33330	14721	0
18393	12000	0
33405	11003	1
36758	16844	1
38336	5607	0
32980	13251	1
26605	19004	1
24313	14787	1
319	52791	0
11089	50015	1
5128	716	1
6938	12973	1
34023	14149	1
37753	17284	0
52537	40977	1
27107	8061	0
1444	12961	1
5544	36101	0
38956	39043	1
34023	24942	1
40694	9023	0
47137	38003	1
20693	40669	1
18835	29364	1
25768	16201	0
50805	1547	1
620	34516	0
12242	1546	1
21205	11754	0
16472	10709	0
27705	5665	0
40629	16654	1
22232	4020	0
49586	28478	1
11306	32503	0
39995	40772	0
42942	52693	0
2866	20718	0
40094	8301	0
10028	37246	0
13981	23671	0
13090	17598	1
12813	43759	1
36707	23053	1
27020	43826	1
331	16502	1
35985	40540	1
23594	16654	1
53591	40387	1
46424	2645	0
37044	52176	0
19960	1782	1
8235	26817	0
28478	36589	1
17425	44578	0
42908	33491	1
29399	37415	0
18660	45490	0
27624	29672	0
8006	35644	1
26734	49201	1
17454	23754	0
3448	13919	0
17043	34780	1
41566	50760	1
44847	11540	1
2497	36916	1
44158	34787	0
24325	26494	1
46844	4113	1
2661	17365	1
398	16844	1
6348	19378	0
34351	46577	1
9918	2149	0
134	47610	1
11089	18569	1
9890	43137	0
41219	52913	0
9846	8516	0
27719	8345	1
35123	840	0
12214	17766	0
6363	31356	0
24294	29331	0
26799	49963	0
38126	53459	1
43965	26177	1
27288	30531	0
4077	35439	1
28478	25161	1
27526	30931	1
40586	14285	0
23690	34023	1
32301	31474	0
51836	30825	1
24313	18531	0
2076	45931	0
22499	40964	0
1029	43598	1
15388	8984	1
127	9918	1
4470	12023	1
53754	36842	0
5427	45660	0
15946	19693	0
44332	31595	0
14434	13743	0
38141	41262	1
47931	18345	1
12465	13479	0
51288	10723	0
14982	1040	0
5247	39241	1
52377	1750	0
22079	28478	1
4558	16374	0
51885	4961	1
50823	24538	1
23932	53883	0
33666	39043	1
11786	12190	1
28940	39280	0
8453	3799	1
24824	51893	1
46670	44642	0
9435	43751	1
4481	52711	0
47853	45073	0
23240	10547	0
44332	25249	0
20922	18014	0
26411	29587	1
19410	39392	0
32628	19004	0
5015	27819	1
28852	7372	0
23742	33931	1
31111	35241	0
21775	49639	1
25455	22471	0
21909	10362	0
45525	13654	1
25349	48995	0
46572	40430	0
1885	48303	1
28478	3914	1
34023	27007	1
21461	23744	0
25523	21318	1
35154	24480	0
15824	2645	1
2645	49201	1
8764	30348	0
44889	1481	1
38362	16528	0
47749	41374	1
3089	35396	0
33430	44098	1
2418	12416	0
39525	48921	0
44788	18978	1
12217	5672	1
30825	36167	1
21891	10583	0
2645	14572	1
35709	16730	0
37797	36492	0
22684	46298	0
34023	39579	1
3712	26307	0
15572	53507	1
17365	15740	1
30024	36910	1
13507	36351	0
37243	19099	0
30024	51172	1
2023	17391	0
9655	45127	0
16654	24226	1
27964	1116	0
29583	51895	0
20726	41566	1
49938	18488	0
32855	45605	0
27457	41103	1
38272	3750	0
53152	36916	1
13245	13037	1
34633	16844	1
22252	44131	1
5386	30753	0
7245	396	1
51724	20001	1
15140	16844	1
37119	12260	0
25981	40251	0
17326	2170	0
29530	16654	1
22471	46468	0
41374	30462	1
34023	13035	1
36489	41924	1
4770	52240	1
37850	25282	0
30825	27389	0
36198	15844	0
15535	26503	0
2620	14454	0
51576	32960	1
28478	18079	1
1547	14021	0
6628	45958	1
51580	52919	1
16993	44019	0
53309	47469	1
7711	13600	0
44720	35995	0
29610	5509	1
41522	39275	0
6297	23710	0
10027	12449	0
48525	10316	0
28478	53459	1
16844	44908	1
4481	40959	0
15964	20693	1
22317	3722	1
40767	26205	1
21566	19179	1
18459	34874	0
52501	34953	0
29132	26282	1
27663	2002	0
2483	6239	0
20901	15947	0
15584	17459	0
26495	19301	0
51895	46577	0
6542	4761	1
44788	3355	1
41993	9529	1
46655	49732	0
13185	7957	0
34595	9089	0
34023	23693	1
33208	11855	0
25450	9755	1
9598	46185	1
4113	46297	1
30505	51985	0
33209	11762	1
16311	3360	0
4254	17641	0
51948	40496	0
34258	25336	0
34023	26566	1
13800	33228	1
10362	26177	0
35044	22942	0
26320	42280	1
27350	22214	1
47423	50644	1
43320	5133	1
33595	12238	1
4113	39479	1
10888	27318	0
45073	8243	1
27242	53663	1
20173	30825	1
50778	16614	0
13019	3237	0
7644	36141	0
10751	34023	1
27095	47976	0
45232	24654	0
52846	3465	0
20214	36248	0
53028	5251	0
38126	39508	1
35032	25878	0
3368	1547	1
5719	28308	1
5172	2904	0
46720	52139	0
1351	10723	1
20088	8053	0
19259	12508	1
24279	19396	1
4551	46538	1
27292	28478	1
14188	14874	0
34023	23203	1
38588	9911	0
25169	41262	1
40160	28478	1
18295	6363	1
37621	16844	1
16654	50648	1
5304	33440	0
19485	17523	1
38141	38126	1
27663	1885	1
34173	39523	0
34023	26233	1
35985	41503	1
18810	8351	1
7711	18376	0
17905	2683	0
9405	23053	1
5287	5731	0
10723	28400	1
25510	26140	0
27260	46739	0
4113	12996	1
703	27557	1
30021	6914	1
39268	28337	0
51172	6939	0
12242	8397	1
29132	53918	1
44250	53717	0
5188	4008	0
5803	15109	0
37087	4950	1
20649	29165	1
45872	21185	0
35834	16201	0
10723	51966	1
27700	51475	0
18440	12531	0
10407	28478	1
33286	7617	1
9519	41030	0
3219	28478	1
9497	44930	1
19855	16485	1
31050	15109	0
19617	30301	1
23222	3785	0
16654	12082	1
14974	18954	1
51741	18016	1
35208	41098	0
18602	52680	0
16635	26900	0
28478	47763	1
25423	25258	0
10723	46574	1
23711	2844	0
3142	53312	0
30825	18440	1
17873	42375	0
2076	263	0
29517	32070	0
33631	22582	0
6468	40484	0
10299	47495	0
11501	53507	1
34023	11089	1
33084	10662	1
35813	49470	0
46054	31323	0
369	9463	0
34295	44970	1
28974	40194	0
50779	10807	1
52477	19900	1
23941	39707	1
134	29610	1
12213	16320	0
30260	32875	0
46379	31341	1
13557	39973	0
33470	42002	0
39036	16844	1
34785	11249	0
28329	29613	1
17998	48261	0
37998	14905	0
7917	46913	0
45775	2179	0
6166	48018	1
26000	47716	0
19786	46	1
33539	51488	1
47080	21280	0
7965	47927	0
35958	29855	0
11578	45802	0
18966	12242	1
5504	23767	0
24703	34023	1
16654	37168	1
17550	22102	0
11224	32155	0
34023	34102	1
50868	44098	1
4219	19154	0
1815	36916	1
23457	15682	0
6067	16865	0
18810	1153	1
34724	34023	1
26093	50805	1
18536	29949	1
31445	35044	0
24347	37938	0
33384	6278	0
7655	7069	0
41535	6104	0
53192	43848	0
9816	40527	0
17598	11714	1
47535	17365	0
32588	26797	0
37415	28478	1
30119	43956	0
23711	13855	1
26928	9064	1
32616	28204	0
9826	51685	0
15755	30024	1
40920	5202	0
31166	53227	0
42911	4254	0
37398	1029	0
10219	8612	0
50885	18536	1
16609	51948	0
9432	53282	0
29546	52881	0
29702	31356	1
1159	32945	0
18680	35484	0
35386	16844	1
39852	39155	1
17365	24635	1
22218	26940	0
53152	25450	1
49830	33497	1
10305	29717	1
18507	34527	0
21043	14495	1
32574	33595	1
790	49946	0
32875	30260	0
19740	33209	1
29340	49409	0
8243	21905	1
1363	8431	0
7683	9185	1
19793	25336	1
48018	44256	0
24294	17777	0
48009	42794	0
20409	13917	0
3336	23739	0
44867	33622	0
37368	29583	0
17633	53442	1
19034	50648	1
4384	7288	1
14448	23295	0
36707	5681	1
36758	21664	1
27719	30451	0
38962	18810	1
52501	14495	1
47469	19139	1
25450	2828	1
3577	40668	0
29304	10944	0
28382	4081	0
45958	41611	1
7060	42840	0
49629	24703	0
5599	29234	0
35617	30825	1
38226	1995	0
7072	7513	0
45674	9251	0
24606	10272	0
15903	35985	1
44098	38823	1
331	45321	1
49281	41693	1
1013	19526	0
44709	35108	0
33089	34023	1
6173	6484	0
4408	46210	0
16844	16499	1
16844	31747	1
40855	26416	1
12580	12475	0
50154	31445	0
20066	49528	0
6914	28725	1
52026	38907	0
5309	10326	0
21640	29132	1
13704	6942	0
33071	33384	0
31492	47265	1
16321	37842	0
50820	38423	1
13171	18399	0
20649	4073	1
16654	50958	1
38610	35985	1
28478	22053	1
30485	16413	1
49584	23912	0
36454	18459	0
18835	8061	1
42390	19349	1
19154	31637	0
18023	544	0
15919	30825	1
19259	11639	1
3490	27073	0
7072	26303	0
16844	35928	1
18927	34023	1
7245	4010	1
24606	13392	0
17428	4716	0
16251	13521	0
20922	21461	1
37378	2338	0
35934	11182	0
19548	36940	0
17258	28714	0
12164	42504	0
984	38197	0
10163	37650	0
40914	53953	1
33330	48248	0
41374	13133	1
18990	14923	0
13932	10723	1
35583	27719	1
18978	25728	1
30310	18256	1
13554	34792	1
50178	12969	1
28697	38126	1
40784	29612	0
53953	32056	1
48010	39793	0
49830	53227	1
23596	803	0
34023	43637	1
44032	4907	1
19895	28684	0
38610	10662	1
17047	17772	0
5168	42333	0
42908	15084	1
6694	28316	0
45389	28254	1
53953	4412	1
39043	22390	1
12503	33970	0
49436	13932	0
48273	53248	1
26561	51408	0
3531	35143	0
5172	37434	1
5155	42039	0
41020	11589	0
24836	4972	0
52511	3974	1
50076	28376	0
11786	24118	1
52885	38186	1
18824	46737	0
13185	51094	0
45899	20262	0
5059	45310	0
31312	23084	0
38200	26187	1
44505	51531	0
35985	5719	1
18536	7884	1
9164	15869	0
51999	5270	0
41533	25003	0
36707	4961	1
28478	44549	1
9331	9719	1
34023	11411	1
48776	13795	0
35010	3498	0
46394	30661	0
1793	33931	0
27959	32806	0
2260	42436	0
21258	53931	0
12432	48444	1
4113	45261	1
48317	52562	0
5504	30796	0
42055	28125	0
34004	53076	0
53479	34361	0
13245	13090	0
5672	10305	1
4761	47124	1
8301	16844	1
50496	2123	1
19418	53282	0
47338	40669	0
46227	34250	0
17789	51172	0
33621	11877	1
25508	15566	1
30091	53544	0
1360	17590	0
33477	38606	1
53128	24942	0
29485	7617	1
33760	37032	0
6722	28254	1
51285	41943	0
25450	50885	1
41768	24984	0
38678	12425	0
12217	43186	0
47302	46699	0
20947	8160	1
6716	9770	0
39287	33699	0
14550	10546	0
19328	30661	0
38126	35052	1
45511	28478	1
47874	49892	1
44527	44803	0
41045	15649	0
1616	43679	0
34102	2123	1
51053	17145	0
22471	36541	1
41264	30706	0
9529	12599	0
42744	13525	0
18416	22252	0
2686	27795	0
29314	3368	1
1413	26434	1
33076	34173	0
11786	40401	1
17590	30165	0
25125	7707	1
49617	38823	0
26093	35314	1
42500	46220	0
30210	14599	0
9421	2337	0
25068	52962	0
19855	18835	1
16206	31931	0
16844	14628	1
1672	1655	1
6530	26003	0
16667	14560	0
53953	13106	1
862	36483	0
19838	38989	0
18668	40801	0
29763	3569	0
2188	15379	0
16903	16712	1
34023	15124	1
49350	18835	1
17087	19878	0
1334	42244	0
1029	25436	1
35381	34023	1
18337	13456	1
2837	24347	0
32782	1987	0
3239	20249	0
12618	1994	0
24279	29644	1
21276	49830	1
53953	8587	1
16355	17830	0
44520	36118	0
19034	48454	1
2831	116	1
31869	31546	0
50089	10622	1
28308	45192	0
625	10751	1
11578	20649	0
5514	20795	0
19004	39175	0
20877	31300	0
4247	7308	0
652	36532	1
23499	5312	0
51999	5251	0
33722	39123	0
22118	42908	1
7800	25450	1
6914	5719	1
41265	36115	1
21775	1388	1
7691	10407	0
18161	15871	0
42475	6231	1
3569	49311	0
36688	52477	1
14149	15959	0
41674	50076	1
33036	44282	0
1041	14077	0
4961	27021	1
21793	1728	0
8663	9865	0
6965	50154	1
41103	49885	1
33271	34023	1
33886	7377	0
29806	4066	0
35356	30305	1
32168	18835	1
45252	34122	1
34612	16844	1
9287	13990	0
6267	32662	0
9875	35985	1
17599	36398	0
4113	3634	0
6846	5545	1
39043	44771	1
52619	53090	1
42985	25074	0
52552	29107	0
25743	48137	0
13600	36916	1
41430	19377	1
53066	14026	1
26441	51359	0
47413	28971	1
20767	34425	0
43903	1815	1
10800	21676	1
2684	46392	0
36916	46715	1
6548	30827	0
25867	17222	1
30847	43732	1
29201	52619	1
41818	25450	1
28916	38126	1
22544	37326	0
43107	36692	0
13079	42407	0
20066	35265	0
18999	17099	0
25410	48094	0
3077	497	0
43217	41329	0
33861	37010	1
44099	5697	0
12249	4295	0
5580	50559	0
4907	3848	0
51895	45252	1
28478	52817	1
48147	36617	0
48886	41869	0
39707	51594	1
53017	5818	1
39843	25883	0
42814	18954	0
29050	47409	0
1235	52187	0
52140	25310	0
18292	13906	0
3911	11672	0
41566	10586	1
10723	3744	1
5864	6751	0
32287	19031	0
9185	4585	1
4113	51934	1
42407	39280	0
24635	21775	1
15452	38901	0
19443	19034	0
31290	32870	1
22466	7515	0
50798	38941	0
35439	32400	1
33681	15755	1
29610	50820	1
4113	45495	1
17523	46639	1
21245	39043	1
43598	50541	0
22608	28478	1
25691	26718	0
52469	21633	1
12242	38627	1
5818	1444	1
10111	47757	0
30301	47574	1
35549	44930	1
1246	49516	0
4300	24434	0
3942	47686	0
44930	24635	1
51160	1388	0
28063	22580	0
42288	1223	0
50417	47757	1
8125	43314	0
49226	25523	0
52040	29857	0
40540	16041	1
50910	6840	0
19641	19034	1
24954	31121	0
27081	7228	0
46154	8301	1
842	45243	0
19152	1444	1
3448	30552	0
46877	27990	0
27831	20795	0
21935	27742	0
20350	46082	0
30806	3972	0
34023	7385	1
53870	32339	1
6395	26324	1
28478	40473	1
29338	3498	0
15628	13251	0
41838	50394	0
35220	11570	1
15887	18559	0
47749	22062	1
25037	46605	1
4551	35787	0
18369	20154	1
596	16844	1
48303	26692	1
9531	30666	1
16287	8243	1
7076	13486	1
37049	47964	0
9951	6302	0
49663	47157	0
34965	29447	1
3674	20102	0
15819	6484	0
8243	41753	1
32616	28345	0
16844	47971	1
8141	41356	0
40006	18256	1
28659	52744	1
3967	44032	0
35314	33473	1
41862	51143	0
6363	40760	0
14743	38141	1
33595	43598	1
28478	11426	1
35549	42927	0
6646	39797	0
29329	41522	0
17053	14134	1
26198	21935	1
19099	37243	0
34835	44669	0
26063	15554	0
43265	34023	1
49780	52280	0
14842	25342	1
16712	27264	0
28478	11818	1
13895	12393	0
42265	16844	1
19077	7175	0
2942	42811	0
10930	35283	1
11439	28310	0
6085	28273	1
18569	25726	1
34230	28673	0
26743	39241	1
42822	36820	0
30820	4113	1
1029	14317	1
16919	30825	1
34023	17634	0
19793	14317	1
32433	13733	0
28396	12174	0
31290	31869	1
49226	37896	0
49935	26717	0
30128	8207	0
4113	35644	1
18835	9211	1
33477	34792	1
32060	49554	0
18569	38823	1
11099	29132	1
25522	21836	0
38889	38126	1
21537	10984	0
50805	36365	0
31356	32574	1
28079	21280	0
25999	48607	1
49830	47686	1
47129	53017	1
29132	22672	1
17365	34023	1
8304	25568	0
25994	13088	1
34023	37069	1
27665	36916	1
17614	39043	1
43811	16654	1
29272	49511	0
14317	36793	1
16844	17425	1
50627	28986	0
29546	11501	1
16844	49885	1
46442	39482	0
11609	23321	0
36916	34724	1
2828	12236	0
52176	37306	1
28494	51828	1
13507	36580	1
43692	9684	0
45147	7234	0
20226	16003	0
11755	11513	1
2366	1179	0
13174	50541	0
14058	18927	1
27445	41535	0
18954	14059	0
40189	51531	1
19559	13218	0
7941	34023	1
34023	1145	1
46605	51345	1
29447	16502	1
30844	25450	1
37100	26242	0
38919	38885	1
27505	35632	0
4113	6382	1
25601	29555	0
16179	21276	0
47894	33842	0
27580	8406	0
21276	5509	1
23053	18361	1
9848	53918	1
52720	2553	1
38606	30293	0
41113	2585	0
33628	26144	0
3531	20292	0
17365	13416	1
36066	7201	0
33488	35114	0
38823	9405	1
19443	33880	0
16468	27624	0
5203	28592	0
22214	39043	1
30340	17074	1
5723	42436	0
53211	2120	0
18660	18062	0
606	35117	0
8250	28478	1
3042	51014	0
39150	14576	0
16106	8459	1
18835	2	1
39043	12416	1
50394	24480	1
41329	52439	0
21836	5806	0
36605	2389	0
50762	9157	1
23713	19396	1
1587	27580	1
28971	8711	1
51602	7061	0
10965	39374	0
29485	3005	1
3731	21349	0
41725	20478	0
26743	3355	1
27849	39043	1
7206	23640	0
31843	53870	0
8551	15767	0
16832	36852	0
44771	39043	1
49914	7339	0
15573	31208	0
16654	27345	1
2429	52817	0
6034	53953	1
22822	4247	0
3686	35103	0
10350	27754	0
40978	30825	1
8084	39477	0
7953	6627	0
17905	39586	0
51883	44515	1
5778	44153	0
47749	40006	1
52140	2880	0
41555	16766	0
39043	53442	1
35012	38477	0
40861	44424	0
22916	43692	0
49639	49830	1
28478	19054	1
29977	6358	0
17391	33195	0
38126	10445	1
53510	17830	1
28478	48198	1
30611	38354	0
14731	36940	0
28478	10251	1
35314	17039	1
716	16901	1
45191	50368	0
6804	45629	1
28478	50768	1
1773	10125	0
14026	23742	1
5543	15135	1
22218	20139	0
10553	37876	1
52271	39175	0
8744	30377	0
20197	20854	0
19034	49692	1
48980	51328	1
29188	34023	1
42957	50820	1
28755	9848	1
17633	28478	1
40036	40470	0
45577	24257	0
28102	49242	1
21979	18835	1
30825	28447	1
48040	4580	0
45529	53893	0
34023	40744	1
3227	39043	1
5188	17406	0
26571	38801	0
40916	35004	0
50	21775	1
18699	43759	0
4113	34023	1
11818	50178	1
49242	11786	1
35269	32400	0
154	40992	0
33595	10662	1
18835	23199	1
6628	14101	0
4316	43903	1
36539	4821	0
40375	53450	0
40045	37010	0
16735	33995	0
16654	8348	1
32773	4113	1
40600	31036	0
12421	16203	0
14029	3967	0
40942	38126	1
39043	27291	1
38270	37979	0
30859	13019	0
29131	18775	0
10553	2123	1
4810	16106	0
36710	6181	0
34733	37767	0
30285	11058	0
39503	22430	0
4832	17527	0
43514	21888	0
27791	3531	0
620	9966	0
16844	48257	1
14945	38126	1
8243	19464	1
50623	16844	1
28697	49176	0
1854	33430	1
45743	12294	0
39043	4165	1
231	34023	1
43838	38126	1
16022	30825	1
12288	35917	1
29550	35738	0
6458	34023	1
36944	5412	0
47617	31990	1
8160	2867	0
3773	4510	0
37276	26416	0
3498	40962	0
16836	37168	1
15438	28687	0
18810	40401	1
33348	15786	0
29357	43759	0
7375	41825	0
27351	14256	1
27278	50805	1
23742	52026	1
21227	14363	0
31442	16844	1
37268	7733	1
47110	33130	0
16501	3361	0
7617	39373	0
48839	20998	0
1994	12618	0
32525	34023	1
5624	42333	0
16106	40033	1
6608	40739	0
134	10751	1
48886	45386	0
20173	21588	0
967	25865	0
80	30024	1
12015	19791	0
27854	8805	0
50644	14024	1
14628	53507	1
24850	13061	1
41751	6320	0
30309	42862	1
6377	8857	0
53982	47763	0
52565	39562	1
14715	19751	0
33477	6562	1
13247	38126	1
13062	5681	1
4992	24858	0
52172	48257	0
30825	41994	1
49830	49830	1
26441	10472	0
30301	38423	1
53373	42813	0
14628	38692	1
6577	45525	1
34023	935	1
52584	47243	0
27251	36446	1
18468	39241	1
42122	15266	0
51661	50719	1
23802	43746	1
31882	46286	0
19548	19034	1
5565	29817	1
7120	5333	0
1444	22268	1
7375	19274	0
48408	15822	0
3712	36302	0
